icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
510080,BRU776  ,Belarus,1560302648,1560302653,35.4016,53.3723,10363.2,false,237,258.23,0,,,10744.2,,false
a36e61,ASA338  ,United States,1560302643,1560302643,-121.9195,37.3532,45.72,false,76.22,319.11,-3.58,,,30.48,6651,false
a3b0fe,DAL1525 ,United States,1560302898,1560302899,-84.447,34.756,10972.8,false,241.08,345.16,0,,,11475.72,3307,false
aa779d,SWA1959 ,United States,1560302899,1560302899,-119.8772,34.7754,10972.8,false,231.88,321.76,0.33,,,11544.3,6752,false
a36200,DAL2972 ,United States,1560302899,1560302899,-82.3177,34.2036,11887.2,false,258.71,70.48,0.33,,,12428.22,2471,false
800d30,IGO5301 ,India,1560302900,1560302900,72.7481,19.1468,1668.78,false,149.15,24.89,20.81,,,1630.68,0307,false
800d35,IGO461  ,India,1560302894,1560302899,74.6678,18.1814,10645.14,false,232.81,111.52,6.5,,,11323.32,3304,false
0c20be,CMP127  ,Panama,1560302723,1560302789,-63.1197,-17.6682,381,true,77.49,327.47,-3.9,,,,2023,false
504e2e,MLD296  ,Republic of Moldova,1560302899,1560302899,20.0914,46.5278,11894.82,false,223.97,82.87,0,,,12245.34,0402,false
ab496a,RKS6    ,United States,1560302899,1560302900,13.0171,54.3713,13716,false,244.17,223.55,0.33,,,14081.76,7675,false
a49510,UAL413  ,United States,1560302899,1560302900,-93.1575,40.481,10363.2,false,214.71,280.77,0,,,10553.7,7437,false
800d2c,IGO352  ,India,1560302900,1560302900,72.9806,20.0766,9464.04,false,228.67,357.29,0,,,10035.54,0333,false
a7f676,,United States,1560302707,1560302899,-119.4869,34.9264,6728.46,false,223.27,142.87,-9.75,,,8519.16,3151,false
a0abc5,SKW5728 ,United States,1560302889,1560302889,-122.3738,37.617,7.62,false,60.39,110.44,0,,,0,3621,false
acffb7,AAL1691 ,United States,1560302899,1560302899,-87.2539,41.9347,4602.48,false,190.34,97.3,9.75,,,4686.3,3215,false
a2685b,SWA2080 ,United States,1560302495,1560302764,-121.5803,38.6936,0,false,5.92,64,,,,-22.86,2007,false
800d42,SEJ8913 ,India,1560302899,1560302900,76.43,27.6953,7101.84,false,112.14,210.92,4.55,,,7452.36,0513,false
800d41,AIC933  ,India,1560302900,1560302900,77.8589,17.2715,11277.6,false,232.64,181.77,0,,,12001.5,0555,false
800d40,,India,1560302845,1560302889,81.8592,16.8156,11590.02,false,241.18,254.16,0,,,12306.3,,false
ac06be,RPA5905 ,United States,1560302740,1560302740,-82.9282,40.0043,297.18,false,65.5,94.05,-2.6,,,350.52,,false
800d45,IGO863  ,India,1560302899,1560302899,73.6877,18.6944,3390.9,false,186.59,297.06,6.18,,,3520.44,0317,false
ad8935,AAL1740 ,United States,1560302900,1560302900,-103.064,36.4618,9753.6,false,224.91,271.7,0,,,10172.7,,false
a66069,N51PP   ,United States,1560302900,1560302900,-96.8314,33.5155,967.74,false,81.18,52.98,0,,,998.22,3224,false
ace19a,SWA113  ,United States,1560302470,1560302765,-93.6538,32.5941,11894.82,false,241.69,143.57,0.33,,,12390.12,4230,false
800d3e,GOW2502 ,India,1560302839,1560302839,75.5655,20.3089,11887.2,false,231.3,73.46,0,,,12641.58,3303,false
8622ae,ANA923  ,Japan,1560302900,1560302900,133.8816,34.6306,9144,false,230.19,249.46,0,,,9372.6,6070,false
710108,SVA801  ,Saudi Arabia,1560302896,1560302898,71.4228,30.1963,,true,0,92,,,,,5272,false
4691c6,AEE3EM  ,Greece,1560302899,1560302900,8.4559,40.5869,10363.2,false,261.02,104.15,0,,,10713.72,5662,false
800d95,VTI821  ,India,1560302899,1560302899,77.5728,14.7066,10058.4,false,207.89,123.49,0,,,10652.76,0262,false
4691c4,,Greece,1560302634,1560302681,0.4515,35.776,11887.2,false,255.01,70.07,0,,,12352.02,7744,false
348134,,Spain,,1560302882,,,,false,0,180,-0.33,,,,,false
451d99,BCS5202 ,Bulgaria,1560302805,1560302805,4.4544,50.8971,53.34,true,1.29,50,,,,,,false
c03b15,WJA1698 ,Canada,1560302899,1560302899,-119.6618,35.1139,10454.64,false,228.94,142.49,-16.58,,,11041.38,7010,false
800d94,VTI633  ,India,1560302702,1560302702,77.4001,29.9288,6400.8,false,185.38,335.92,-0.33,,,6675.12,3373,false
e8c04f,,Peru,1560302899,1560302900,-72.3124,-16.0351,6705.6,false,203.04,124.05,-10.4,,,6697.98,2762,false
392f2d,AFR567  ,France,1560302899,1560302900,24.811,36.0939,10972.8,false,233.5,320.45,0,,,11323.32,5502,false
800d8e,SEJ136  ,India,1560302897,1560302900,78.0548,20.3387,11582.4,false,237.7,353.41,0,,,12329.16,0264,false
aa76ef,SWA783  ,United States,1560302899,1560302900,-121.9657,37.3984,594.36,false,95.1,318.29,4.23,,,594.36,4514,false
710112,SVA022  ,Saudi Arabia,1560302900,1560302900,8.1383,43.2346,10363.2,false,256.97,123.4,0,,,10683.24,2370,false
a3be8f,DAL1243 ,United States,1560302900,1560302900,-94.5078,32.7388,10401.3,false,276.07,92.78,5.85,,,10858.5,2351,false
7c81de,RXA464  ,Australia,1560302899,1560302899,148.2726,-34.482,4572,false,147.92,81,0,,,4716.78,4376,false
348124,,Spain,1560302884,1560302885,-117.2615,32.7294,152.4,false,40.65,181.45,-0.33,,,160.02,,false
a5f208,SWA6959 ,United States,1560302899,1560302900,-104.5283,39.4458,3383.28,false,124.97,337.23,-6.83,,,3543.3,7423,false
a445ef,UAL1800 ,United States,1560302900,1560302900,-122.1242,37.8166,2522.22,false,152.62,35.67,12.03,,,2636.52,3363,false
a445ee,UAL322  ,United States,1560302873,1560302873,-95.432,30.0924,1615.44,false,112.66,270.26,-7.8,,,1691.64,7420,false
a98520,SWA557  ,United States,1560302795,1560302819,-93.3646,32.1549,11887.2,false,258.05,52.7,-0.33,,,12397.74,7302,false
4caab7,AZA674  ,Ireland,1560302895,1560302895,-17.9675,14.0475,10363.2,false,248.41,213.43,0,,,11049,0213,false
710100,SVHZ AK7,Saudi Arabia,1560302718,1560302720,18.8714,42.3351,11277.6,false,245.63,149.41,0,,,11612.88,6401,false
7c1a88,ADA3    ,Australia,1560302900,1560302900,150.9264,-31.1316,1668.78,false,83.16,218.22,0,,,1821.18,6005,false
0d0600,AIJ2840 ,Mexico,1560302900,1560302900,-81.9702,40.3085,11285.22,false,234.71,352.19,0,,,11650.98,6170,false
a445f2,UAL208  ,United States,1560302899,1560302900,-88.7272,38.7089,9144,false,210.45,268.88,0,,,9425.94,5662,false
7c7afc,YKU     ,Australia,1560302900,1560302900,152.9976,-30.8662,2057.4,false,85.46,191.11,0,,,2225.04,3207,false
a445f8,DAL2719 ,United States,1560302777,1560302838,-79.0456,29.0778,11277.6,false,242.13,50.09,0,,,11864.34,3531,false
348117,,Spain,1560302762,1560302762,-117.2292,32.6761,121.92,false,48.18,173.25,0,,,129.54,,false
a59b5e,UAL991  ,United States,1560302899,1560302900,-95.5714,29.9425,1074.42,false,119.24,4.7,-5.85,,,1127.76,1656,false
e8c081,PVN128  ,Peru,1560302899,1560302900,-76.2621,-7.193,3733.8,false,168.97,353,-8.78,,,3726.18,3623,false
a3b268,UAL1167 ,United States,1560302899,1560302899,-80.6405,37.2118,10972.8,false,201.69,238.99,0,,,11445.24,3156,false
800d77,SEJ731  ,India,1560302900,1560302900,79.4808,14.8017,9144,false,250.7,341.08,6.83,,,9479.28,1000,false
ab34f3,DAL1618 ,United States,1560302899,1560302899,-93.0891,44.9409,2316.48,false,137.72,300.78,-8.45,,,2339.34,2276,false
acda07,ASA1005 ,United States,1560302900,1560302900,-95.0185,39.8596,10050.78,false,241.87,88.54,0,,,10256.52,7375,false
abc107,SWA2456 ,United States,1560302899,1560302899,-100.6346,39.0881,11582.4,false,226.02,241.74,0,,,11879.58,,false
a1226e,AAL481  ,United States,1560302899,1560302899,-105.0929,36.6154,10066.02,false,229.55,71.04,-0.33,,,10485.12,7255,false
010154,MSR996  ,Egypt,1560302899,1560302899,13.8939,36.2963,11277.6,false,254.92,99.99,0,,,11696.7,1140,false
71011f,SVA1790 ,Saudi Arabia,1560302822,1560302862,49.8007,26.4261,160.02,false,71.02,344.45,-3.25,,,121.92,3542,false
7041c1,UBA8027 ,Myanmar,1560302897,1560302900,99.494,16.798,11887.2,false,229.59,92.05,0.33,,,12725.4,7403,false
abd41a,,United States,1560302836,1560302891,-94.1674,31.9515,10096.5,false,244.39,31.05,5.2,,,10546.08,,false
300189,NOS2652 ,Italy,1560302611,1560302755,30.2971,34.4488,10668,false,243.88,120.13,0,,,,0232,false
aced29,,United States,1560302900,1560302900,-93.2375,44.8692,274.32,false,84.66,169.85,13.66,,,274.32,,false
800d85,IGO1713 ,India,1560302900,1560302900,78.1821,17.2692,2941.32,false,151.03,286.83,13,,,2987.04,0676,false
710116,SVA1800 ,Saudi Arabia,1560302866,1560302866,46.7256,24.891,967.74,false,84.8,330.17,-4.55,,,967.74,5024,false
348100,,Spain,1560302899,1560302899,-117.3215,32.6251,609.6,false,57.76,265.91,0,,,1333.5,,false
a2ebbd,ASA426  ,United States,1560302899,1560302899,-75.2777,41.1346,7010.4,false,256.31,114.04,0,,,7239,5723,false
aa030b,SWA205  ,United States,1560302900,1560302900,-85.6679,32.9487,6233.16,false,215.1,78.69,-9.43,,,6545.58,0557,false
aa76cb,SWA169  ,United States,1560302678,1560302804,-117.4812,34.0568,312.42,false,90.03,269.35,-3.9,,,739.14,6562,false
780805,GCR6451 ,China,1560302899,1560302900,114.7429,22.7671,8412.48,false,248.66,68.26,-10.73,,,9014.46,1553,false
aced24,AAL1543 ,United States,1560302652,1560302746,-97.6024,41.4441,10972.8,false,215.49,263.28,0,,,11155.68,3105,false
3444c9,VLG97ZY ,Spain,1560302892,1560302892,25.4595,36.4708,830.58,false,97.97,349.1,6.83,,,617.22,,false
a948c4,DAL2100 ,United States,1560302900,1560302900,-79.6694,36.3345,11277.6,false,273.03,50.58,0,,,11795.76,3330,false
a3621e,AAL1534 ,United States,1560302868,1560302890,-79.5684,36.8303,6400.8,false,214.4,129.84,0,,,6675.12,3277,false
a445cd,UAL453  ,United States,1560302899,1560302900,-105.0704,39.9497,4678.68,false,162.41,273.81,12.68,,,4884.42,1435,false
800d80,SEJ704  ,India,1560302900,1560302900,73.0008,19.0905,784.86,false,81.8,269.64,-3.9,,,716.28,2733,false
800d7f,SEJ6475 ,India,1560302895,1560302899,73.3199,16.5648,11582.4,false,235.75,327.38,0,,,12367.26,2764,false
3181f2,,Italy,1560302815,1560302815,-118.4244,33.9356,289.56,false,89.33,265.04,13,,,327.66,,false
a445d9,DAL1648 ,United States,1560302900,1560302900,-111.9384,40.475,3017.52,false,104.38,354.63,-6.5,,,3192.78,4047,false
aa6fe9,SWA166  ,United States,1560302846,1560302860,-90.788,38.1798,11582.4,false,192.77,256.26,0,,,11879.58,,false
7c81d2,RXA768  ,Australia,1560302899,1560302900,149.8259,-34.4128,3962.4,false,144.66,60.61,0.33,,,4122.42,7202,false
7c81d1,RXA718  ,Australia,1560302900,1560302900,149.9903,-35.7525,4876.8,false,125.25,3.53,0,,,5052.06,7257,false
a2ebbb,,United States,1560302898,1560302898,-79.6124,35.6347,3314.7,false,180.82,69.86,0,,,3307.08,,false
800d7a,SEJ263  ,India,1560302899,1560302899,82.3677,25.9194,11277.6,false,242.96,116.13,0,,,12047.22,0510,false
add7dc,JTL991  ,United States,1560302899,1560302899,-112.1542,40.243,12496.8,false,238.71,78.69,0,,,13022.58,3125,false
abe77a,SWA2467 ,United States,1560302899,1560302900,-90.5775,41.9785,10972.8,false,200.77,281.08,0,,,11117.58,6164,false
ad5ac8,N96LA   ,United States,1560302900,1560302900,-95.3671,35.0685,12214.86,false,214.59,300.07,0,,,12618.72,2433,false
780816,CHH7744 ,China,1560302874,1560302892,104.46,29.2324,9776.46,false,234.27,348.99,0,,,10378.44,4203,false
aa0300,,United States,1560301403,1560302900,-97.2925,32.6875,10972.8,false,164.72,268.03,7.15,,,3581.4,0577,false
86d594,ANA553  ,Japan,1560302669,1560302695,139.8451,35.6101,1417.32,false,123.52,91.67,6.83,,,1325.88,2142,false
318dfe,,Italy,,1560302684,,,,false,9.26,261,,,,,,false
79a059,CSN611  ,China,1560302890,1560302899,123.9206,37.3492,9471.66,false,258.97,123.66,0,,,9829.8,5347,false
a05d2b,N122WY  ,United States,1560302900,1560302900,-116.5894,35.025,11628.12,false,206.43,47.32,4.88,,,12230.1,2442,false
a948a2,ENY3467 ,United States,1560302899,1560302900,-86.8525,40.4741,7010.4,false,229.46,150.45,-0.65,,,7223.76,7212,false
a708b0,AAL512  ,United States,1560302900,1560302900,-76.5431,39.6255,6195.06,false,207.8,248.96,5.85,,,6438.9,3022,false
a50549,RPA4438 ,United States,1560302887,1560302898,-86.3069,38.1132,10363.2,false,196.23,261.25,0,,,10706.1,3670,false
a6250b,N4950H  ,United States,1560302856,1560302857,-122.4892,47.4562,548.64,false,48.94,123.86,2.28,,,579.12,,false
a18403,AAL473  ,United States,1560302899,1560302899,-104.5348,39.5572,2659.38,false,123.02,330.43,0.33,,,2781.3,3365,false
a6b07e,ASA510  ,United States,1560302899,1560302899,-121.34,44.7399,11277.6,false,214.42,169.63,0,,,11788.14,6416,false
aa76a8,SWA2555 ,United States,1560302798,1560302896,-87.9882,36.2225,12192,false,196.64,247.06,0,,,12611.1,7726,false
780831,CCA4451 ,China,1560302809,1560302809,104.2921,28.9966,9090.66,false,230.74,195.12,0.98,,,9677.4,2151,false
79a075,CES2039 ,China,1560302833,1560302849,126.5877,37.3176,853.44,false,101.03,325.58,-5.85,,,929.64,3771,false
a3d87d,DAL710  ,United States,1560302900,1560302900,-111.3857,34.0813,9745.98,false,226.8,348.49,0.33,,,10287,2611,false
a708da,SWA396  ,United States,1560302721,1560302728,-85.3127,35.6733,11590.02,false,250.44,355.05,0.33,,,12070.08,3522,false
a3d890,DAL1611 ,United States,1560302899,1560302900,-88.5773,44.5025,7924.8,false,208.51,290.36,0,,,8016.24,7527,false
ac8a66,AAL2500 ,United States,1560302765,1560302783,-97.0545,32.93,182.88,false,77.17,180.38,-4.55,,,243.84,0615,false
abc14d,SWA2427 ,United States,1560302899,1560302899,-83.6478,35.5727,11582.4,false,198.91,245.56,0,,,12085.32,5633,false
a61219,SWA1263 ,United States,1560302899,1560302899,-122.2464,40.06,12192,false,244.29,354.93,0.33,,,12664.44,3747,false
86d59c,JAL087  ,Japan,1560302899,1560302899,129.1087,32.8724,12192,false,195.33,253.47,-0.33,,,12656.82,6001,false
acda2c,SWA1852 ,United States,1560302899,1560302899,-122.6675,45.0088,3931.92,false,156.8,4.14,-7.48,,,4183.38,1356,false
a147ee,N18182  ,United States,1560302900,1560302900,-122.9252,49.0771,365.76,false,47.85,268.77,-4.55,,,396.24,6776,false
adbe91,JBU534  ,United States,1560302900,1560302900,-88.3744,41.9615,1493.52,false,109.05,76.36,0,,,1539.24,7013,false
7807cc,CCA1437 ,China,1560302828,1560302830,106.6352,29.6889,556.26,false,74.21,16.93,-3.9,,,769.62,3011,false
a4470e,HAL9    ,United States,1560302899,1560302900,-118.6578,33.9307,1447.8,false,143.13,264.64,12.03,,,1508.76,1014,false
06a1c9,QQE550  ,Qatar,1560302900,1560302900,119.8093,16.5148,12954,false,250.74,151.17,-11.38,,,13807.44,5710,false
a05d79,N1220A  ,United States,1560302899,1560302900,-122.3208,38.5123,1592.58,false,130.31,197.93,-3.58,,,1676.4,4321,false
a05d6b,N122ZM  ,United States,1560302900,1560302900,-88.3025,42.9044,1790.7,false,79.28,177.77,0,,,1828.8,3035,false
c040e8,WJA697  ,Canada,1560302899,1560302899,-115.3116,49.6891,12199.62,false,203.22,270.58,0,,,12618.72,,false
a134d5,SKW3386 ,United States,1560302899,1560302899,-121.4464,45.8485,6019.8,false,174.36,94.23,7.48,,,6362.7,1661,false
06a1bb,QTR708  ,Qatar,1560302899,1560302900,-71.1408,40.8199,9448.8,false,287.48,76.34,0,,,9845.04,5675,false
06a1bc,QTR871  ,Qatar,1560302899,1560302899,53.6206,26.8093,10972.8,false,249.02,270.83,0,,,11681.46,4007,false
acf2cf,SWA310  ,United States,1560302877,1560302879,-122.9364,42.8589,11887.2,false,219.91,177.32,-0.33,,,12374.88,,false
c06800,JZA888  ,Canada,1560302899,1560302899,-122.8615,49.1665,1043.94,false,110.96,279.07,-5.53,,,1127.76,1161,false
318ed5,,Italy,1560302848,1560302848,-118.4292,33.8939,30.48,false,57.26,171.21,-0.33,,,68.58,,false
a06435,SKW5710 ,United States,1560302899,1560302899,-121.3603,38.6412,1965.96,false,145.92,102.42,12.68,,,2080.26,1771,false
a147d6,N1818C  ,United States,1560302900,1560302900,-112.1161,36.1538,9166.86,false,249.33,253.21,-5.53,,,9700.26,6421,false
a96b65,FFT2015 ,United States,1560302900,1560302900,-86.5706,41.4319,9144,false,199.38,273.11,0,,,9349.74,5711,false
3480ff,,Spain,1560302861,1560302861,-117.2594,32.7491,822.96,false,104.93,281.31,12.68,,,838.2,,false
06a1e0,QTR256  ,Qatar,1560302899,1560302899,52.0662,27.3617,7993.38,false,241.74,191.79,-18.53,,,8656.32,5110,false
a8b56f,NKS942  ,United States,1560302820,1560302899,-85.0788,31.1048,10363.2,false,231.11,307.58,0,,,10949.94,3535,false
a32718,DAL1836 ,United States,1560302900,1560302900,-117.0341,33.7471,6385.56,false,234.65,91.38,6.18,,,6377.94,7222,false
a54d1e,N4401F  ,United States,1560302890,1560302897,-111.5581,33.3873,830.58,false,46.95,304.73,0.33,,,822.96,2014,false
a147e4,N1818S  ,United States,1560302899,1560302900,-87.0384,42.0552,11582.4,false,197.39,284.18,-0.65,,,11750.04,2356,false
76b4f1,SLK813  ,Singapore,1560302686,1560302896,104.8453,0.2608,9250.68,false,223.69,121.94,2.6,,,9860.28,2241,false
a0ad1d,UAL1113 ,United States,1560302899,1560302899,-89.0471,39.3638,10972.8,false,201.07,209.25,0,,,11224.26,1263,false
a7456c,JBU391  ,United States,1560302900,1560302900,-82.5303,27.9753,,true,2.83,289,,,,,5352,false
a935e0,ENY3518 ,United States,1560302900,1560302900,-87.1855,41.5331,4023.36,false,177.28,306.5,-8.13,,,4152.9,6623,false
800bad,IGO218  ,India,1560302590,1560302595,72.858,19.0926,,true,0.9,300,,,,,0504,false
800bb8,GOW203  ,India,1560302900,1560302900,77.3919,29.2855,7025.64,false,211.17,2.79,7.8,,,7353.3,3371,false
a9ce44,N7306Q  ,United States,1560302859,1560302860,-118.4921,34.2247,365.76,false,48.29,141.05,-11.05,,,411.48,0233,false
76b4eb,SLK346  ,Singapore,1560302900,1560302900,101.3005,3.4204,10972.8,false,246.51,301.17,0,,,11727.18,0146,false
76b4ec,SLK321  ,Singapore,1560302898,1560302898,103.2176,1.467,6347.46,false,175.93,146.45,-4.88,,,6766.56,2142,false
a85e74,N63843  ,United States,1560302900,1560302900,-122.8251,45.3056,1181.1,false,50.17,185.89,0,,,1272.54,2064,false
76b4ef,,Singapore,,1560302803,,,,true,4.63,22,,,,,2274,false
a17140,SKW3334 ,United States,1560302899,1560302900,-111.4119,32.7989,10058.4,false,253.55,99.58,0.33,,,10614.66,7672,false
800bc7,SEJ714  ,India,1560302686,1560302686,81.7513,16.5364,11277.6,false,231.47,51.68,0.33,,,12047.22,2737,false
3480f1,,Spain,1560302726,1560302726,-117.2538,32.7479,731.52,false,106.14,281.75,16.58,,,769.62,,false
3480f2,,Spain,1560302899,1560302900,-117.2458,32.6111,152.4,false,49.09,141.81,0,,,388.62,,false
a7eef2,N610CB  ,United States,1560302899,1560302900,-105.814,37.2335,11567.16,false,227.81,197.21,-0.65,,,12085.32,3360,false
a8ae5c,GJS6279 ,United States,1560302898,1560302898,-83.8793,36.2863,8839.2,false,268.91,71.6,-1.63,,,9265.92,,false
8a020c,GIA204  ,Indonesia,1560302899,1560302900,107.5307,-6.5753,7620,false,215.29,125.67,0,,,8153.4,7147,false
a9854e,AAL2037 ,United States,1560302900,1560302900,-88.8379,38.5846,10972.8,false,198.7,282.56,0,,,11277.6,2567,false
4bb859,PGT7RX  ,Turkey,1560302899,1560302900,22.8416,44.5751,11269.98,false,227.44,133.44,0,,,11673.84,7707,false
a28a2c,ASA468  ,United States,1560302899,1560302899,-94.965,37.6522,10668,false,261.14,69.35,0,,,10942.32,7256,false
4bb853,PGT2Q   ,Turkey,1560302899,1560302900,20.8441,45.8855,11285.22,false,230.16,132.28,0,,,11673.84,1141,false
a0faf3,AAL643  ,United States,1560302899,1560302899,-82.7977,35.7445,7299.96,false,251.14,105.69,-17.56,,,7673.34,2025,false
a43423,DAL2187 ,United States,1560302899,1560302899,-107.8322,35.5382,10363.2,false,233.07,266.08,-0.33,,,10888.98,1714,false
4bb861,PGT5313 ,Turkey,1560302899,1560302899,15.757,50.1044,10988.04,false,229.62,313.46,0,,,11361.42,3203,false
800bd2,VTI832  ,India,1560302898,1560302899,80.0928,13.0599,1135.38,false,140.72,341.23,7.8,,,1135.38,0230,false
4bb84d,PGT6624 ,Turkey,1560302900,1560302900,18.9836,45.8778,11292.84,false,230.63,135.36,0,,,11696.7,6412,false
ab34a7,AAL1894 ,United States,1560302898,1560302898,-83.7125,35.8786,9456.42,false,265.78,85.45,0,,,9860.28,0271,false
7c7ab4,VOZ321  ,Australia,1560302900,1560302900,150.9504,-30.9506,11887.2,false,270.31,41.91,0,,,12519.66,1333,false
a0fac3,SKW5483 ,United States,1560302898,1560302900,-100.1931,33.346,10355.58,false,204.85,280.12,-0.65,,,10812.78,2360,false
a7a89d,ASA783  ,United States,1560302899,1560302899,-88.7748,39.2813,10972.8,false,198.77,272.52,0,,,11269.98,2662,false
7c7ab6,VOZ59   ,Australia,1560302899,1560302900,155.6668,-25.9659,10668,false,271.97,55.56,0,,,11338.56,1142,true
3480cb,,Spain,1560302764,1560302764,-117.4989,32.7759,121.92,false,38.91,294.19,0,,,358.14,,false
0d04b9,AIJ2992 ,Mexico,1560302899,1560302899,-76.5982,36.6657,11285.22,false,261.59,40.61,0,,,11811,2444,false
ad87b2,DAL1198 ,United States,1560302716,1560302758,-84.5173,33.6496,525.78,false,73.57,89.6,-3.58,,,685.8,2154,false
a2075a,N23NG   ,United States,1560302900,1560302900,-80.3981,34.6419,14020.8,false,202.26,193.68,0,,,14516.1,5754,false
7c7aa3,VOZ733  ,Australia,1560302900,1560302900,151.4744,-30.5355,11879.58,false,271.06,46.15,0,,,12527.28,1455,false
3480be,,Spain,1560302899,1560302899,-117.4016,32.8786,335.28,false,82.19,145.71,0,,,571.5,,false
7c7aa6,VOZ154  ,Australia,1560302632,1560302632,173.1927,-36.4848,9768.84,false,221.37,297.7,11.38,,,9707.88,0230,false
47c5cb,NAX7064 ,Norway,1560302690,1560302694,-118.8645,50.1914,11879.58,false,251.67,24.26,-0.65,,,12359.64,3345,false
